candidate_id,selectable,nonexecution_reason
s6-A-0037-sw0.25-all_history-plain,True,
s6-A-0037-sw0.25-all_history-domain_augmented,True,
s6-A-0037-sw0.25-five_year-plain,True,
s6-A-0037-sw0.25-five_year-domain_augmented,True,
s6-A-0037-sw0.25-half_life_2-plain,True,
s6-A-0037-sw0.25-half_life_2-domain_augmented,True,
s6-A-0037-sw0.25-half_life_4-plain,True,
s6-A-0037-sw0.25-half_life_4-domain_augmented,True,
s6-A-0037-sw0.25-half_life_6-plain,True,
s6-A-0037-sw0.25-half_life_6-domain_augmented,True,
s6-A-0037-sw0.50-all_history-plain,True,
s6-A-0037-sw0.50-all_history-domain_augmented,True,
s6-A-0037-sw0.50-five_year-plain,True,
s6-A-0037-sw0.50-five_year-domain_augmented,True,
s6-A-0037-sw0.50-half_life_2-plain,True,
s6-A-0037-sw0.50-half_life_2-domain_augmented,True,
s6-A-0037-sw0.50-half_life_4-plain,True,
s6-A-0037-sw0.50-half_life_4-domain_augmented,True,
s6-A-0037-sw0.50-half_life_6-plain,True,
s6-A-0037-sw0.50-half_life_6-domain_augmented,True,
s6-A-0037-ensemble-0.25,True,requires compatible top pair
s6-A-0037-ensemble-0.50,True,requires compatible top pair
s6-A-0037-ensemble-0.75,True,requires compatible top pair
s6-A-0038-sw0.00-all_history-plain,True,
s6-A-0038-sw0.00-all_history-domain_augmented,True,
s6-A-0038-sw0.00-five_year-plain,True,
s6-A-0038-sw0.00-five_year-domain_augmented,True,
s6-A-0038-sw0.00-half_life_2-plain,True,
s6-A-0038-sw0.00-half_life_2-domain_augmented,True,
s6-A-0038-sw0.00-half_life_4-plain,True,
s6-A-0038-sw0.00-half_life_4-domain_augmented,True,
s6-A-0038-sw0.00-half_life_6-plain,True,
s6-A-0038-sw0.00-half_life_6-domain_augmented,True,
s6-A-0038-sw0.10-all_history-plain,True,
s6-A-0038-sw0.10-all_history-domain_augmented,True,
s6-A-0038-sw0.10-five_year-plain,True,
s6-A-0038-sw0.10-five_year-domain_augmented,True,
s6-A-0038-sw0.10-half_life_2-plain,True,
s6-A-0038-sw0.10-half_life_2-domain_augmented,True,
s6-A-0038-sw0.10-half_life_4-plain,True,
s6-A-0038-sw0.10-half_life_4-domain_augmented,True,
s6-A-0038-sw0.10-half_life_6-plain,True,
s6-A-0038-sw0.10-half_life_6-domain_augmented,True,
s6-A-0038-sw0.25-all_history-plain,True,
s6-A-0038-sw0.25-all_history-domain_augmented,True,
s6-A-0038-sw0.25-five_year-plain,True,
s6-A-0038-sw0.25-five_year-domain_augmented,True,
s6-A-0038-sw0.25-half_life_2-plain,True,
s6-A-0038-sw0.25-half_life_2-domain_augmented,True,
s6-A-0038-sw0.25-half_life_4-plain,True,
s6-A-0038-sw0.25-half_life_4-domain_augmented,True,
s6-A-0038-sw0.25-half_life_6-plain,True,
s6-A-0038-sw0.25-half_life_6-domain_augmented,True,
s6-A-0038-sw0.50-all_history-plain,True,
s6-A-0038-sw0.50-all_history-domain_augmented,True,
s6-A-0038-sw0.50-five_year-plain,True,
s6-A-0038-sw0.50-five_year-domain_augmented,True,
s6-A-0038-sw0.50-half_life_2-plain,True,
s6-A-0038-sw0.50-half_life_2-domain_augmented,True,
s6-A-0038-sw0.50-half_life_4-plain,True,
s6-A-0038-sw0.50-half_life_4-domain_augmented,True,
s6-A-0038-sw0.50-half_life_6-plain,True,
s6-A-0038-sw0.50-half_life_6-domain_augmented,True,
s6-A-0038-ensemble-0.25,True,requires compatible top pair
s6-A-0038-ensemble-0.50,True,requires compatible top pair
s6-A-0038-ensemble-0.75,True,requires compatible top pair
s6-A-0039-sw0.00-all_history-plain,True,
s6-A-0039-sw0.00-all_history-domain_augmented,True,
s6-A-0039-sw0.00-five_year-plain,True,
s6-A-0039-sw0.00-five_year-domain_augmented,True,
s6-A-0039-sw0.00-half_life_2-plain,True,
s6-A-0039-sw0.00-half_life_2-domain_augmented,True,
s6-A-0039-sw0.00-half_life_4-plain,True,
s6-A-0039-sw0.00-half_life_4-domain_augmented,True,
s6-A-0039-sw0.00-half_life_6-plain,True,
s6-A-0039-sw0.00-half_life_6-domain_augmented,True,
s6-A-0039-sw0.10-all_history-plain,True,
s6-A-0039-sw0.10-all_history-domain_augmented,True,
s6-A-0039-sw0.10-five_year-plain,True,
s6-A-0039-sw0.10-five_year-domain_augmented,True,
s6-A-0039-sw0.10-half_life_2-plain,True,
s6-A-0039-sw0.10-half_life_2-domain_augmented,True,
s6-A-0039-sw0.10-half_life_4-plain,True,
s6-A-0039-sw0.10-half_life_4-domain_augmented,True,
s6-A-0039-sw0.10-half_life_6-plain,True,
s6-A-0039-sw0.10-half_life_6-domain_augmented,True,
s6-A-0039-sw0.25-all_history-plain,True,
s6-A-0039-sw0.25-all_history-domain_augmented,True,
s6-A-0039-sw0.25-five_year-plain,True,
s6-A-0039-sw0.25-five_year-domain_augmented,True,
s6-A-0039-sw0.25-half_life_2-plain,True,
s6-A-0039-sw0.25-half_life_2-domain_augmented,True,
s6-A-0039-sw0.25-half_life_4-plain,True,
s6-A-0039-sw0.25-half_life_4-domain_augmented,True,
s6-A-0039-sw0.25-half_life_6-plain,True,
s6-A-0039-sw0.25-half_life_6-domain_augmented,True,
s6-A-0039-sw0.50-all_history-plain,True,
s6-A-0039-sw0.50-all_history-domain_augmented,True,
s6-A-0039-sw0.50-five_year-plain,True,
s6-A-0039-sw0.50-five_year-domain_augmented,True,
s6-A-0039-sw0.50-half_life_2-plain,True,
s6-A-0039-sw0.50-half_life_2-domain_augmented,True,
s6-A-0039-sw0.50-half_life_4-plain,True,
s6-A-0039-sw0.50-half_life_4-domain_augmented,True,
s6-A-0039-sw0.50-half_life_6-plain,True,
s6-A-0039-sw0.50-half_life_6-domain_augmented,True,
s6-A-0039-ensemble-0.25,True,requires compatible top pair
s6-A-0039-ensemble-0.50,True,requires compatible top pair
s6-A-0039-ensemble-0.75,True,requires compatible top pair
s6-A-0040-sw0.00-all_history-plain,True,
s6-A-0040-sw0.00-all_history-domain_augmented,True,
s6-A-0040-sw0.00-five_year-plain,True,
s6-A-0040-sw0.00-five_year-domain_augmented,True,
s6-A-0040-sw0.00-half_life_2-plain,True,
s6-A-0040-sw0.00-half_life_2-domain_augmented,True,
s6-A-0040-sw0.00-half_life_4-plain,True,
s6-A-0040-sw0.00-half_life_4-domain_augmented,True,
s6-A-0040-sw0.00-half_life_6-plain,True,
s6-A-0040-sw0.00-half_life_6-domain_augmented,True,
s6-A-0040-sw0.10-all_history-plain,True,
s6-A-0040-sw0.10-all_history-domain_augmented,True,
s6-A-0040-sw0.10-five_year-plain,True,
s6-A-0040-sw0.10-five_year-domain_augmented,True,
s6-A-0040-sw0.10-half_life_2-plain,True,
s6-A-0040-sw0.10-half_life_2-domain_augmented,True,
s6-A-0040-sw0.10-half_life_4-plain,True,
s6-A-0040-sw0.10-half_life_4-domain_augmented,True,
s6-A-0040-sw0.10-half_life_6-plain,True,
s6-A-0040-sw0.10-half_life_6-domain_augmented,True,
s6-A-0040-sw0.25-all_history-plain,True,
s6-A-0040-sw0.25-all_history-domain_augmented,True,
s6-A-0040-sw0.25-five_year-plain,True,
s6-A-0040-sw0.25-five_year-domain_augmented,True,
s6-A-0040-sw0.25-half_life_2-plain,True,
s6-A-0040-sw0.25-half_life_2-domain_augmented,True,
s6-A-0040-sw0.25-half_life_4-plain,True,
s6-A-0040-sw0.25-half_life_4-domain_augmented,True,
s6-A-0040-sw0.25-half_life_6-plain,True,
s6-A-0040-sw0.25-half_life_6-domain_augmented,True,
s6-A-0040-sw0.50-all_history-plain,True,
s6-A-0040-sw0.50-all_history-domain_augmented,True,
s6-A-0040-sw0.50-five_year-plain,True,
s6-A-0040-sw0.50-five_year-domain_augmented,True,
s6-A-0040-sw0.50-half_life_2-plain,True,
s6-A-0040-sw0.50-half_life_2-domain_augmented,True,
s6-A-0040-sw0.50-half_life_4-plain,True,
s6-A-0040-sw0.50-half_life_4-domain_augmented,True,
s6-A-0040-sw0.50-half_life_6-plain,True,
s6-A-0040-sw0.50-half_life_6-domain_augmented,True,
s6-A-0040-ensemble-0.25,True,requires compatible top pair
s6-A-0040-ensemble-0.50,True,requires compatible top pair
s6-A-0040-ensemble-0.75,True,requires compatible top pair
s6-A-0041-sw0.00-all_history-plain,True,
s6-A-0041-sw0.00-all_history-domain_augmented,True,
s6-A-0041-sw0.00-five_year-plain,True,
s6-A-0041-sw0.00-five_year-domain_augmented,True,
s6-A-0041-sw0.00-half_life_2-plain,True,
s6-A-0041-sw0.00-half_life_2-domain_augmented,True,
s6-A-0041-sw0.00-half_life_4-plain,True,
s6-A-0041-sw0.00-half_life_4-domain_augmented,True,
s6-A-0041-sw0.00-half_life_6-plain,True,
s6-A-0041-sw0.00-half_life_6-domain_augmented,True,
s6-A-0041-sw0.10-all_history-plain,True,
s6-A-0041-sw0.10-all_history-domain_augmented,True,
s6-A-0041-sw0.10-five_year-plain,True,
s6-A-0041-sw0.10-five_year-domain_augmented,True,
s6-A-0041-sw0.10-half_life_2-plain,True,
s6-A-0041-sw0.10-half_life_2-domain_augmented,True,
s6-A-0041-sw0.10-half_life_4-plain,True,
s6-A-0041-sw0.10-half_life_4-domain_augmented,True,
s6-A-0041-sw0.10-half_life_6-plain,True,
s6-A-0041-sw0.10-half_life_6-domain_augmented,True,
s6-A-0041-sw0.25-all_history-plain,True,
s6-A-0041-sw0.25-all_history-domain_augmented,True,
s6-A-0041-sw0.25-five_year-plain,True,
s6-A-0041-sw0.25-five_year-domain_augmented,True,
s6-A-0041-sw0.25-half_life_2-plain,True,
s6-A-0041-sw0.25-half_life_2-domain_augmented,True,
s6-A-0041-sw0.25-half_life_4-plain,True,
s6-A-0041-sw0.25-half_life_4-domain_augmented,True,
s6-A-0041-sw0.25-half_life_6-plain,True,
s6-A-0041-sw0.25-half_life_6-domain_augmented,True,
s6-A-0041-sw0.50-all_history-plain,True,
s6-A-0041-sw0.50-all_history-domain_augmented,True,
s6-A-0041-sw0.50-five_year-plain,True,
s6-A-0041-sw0.50-five_year-domain_augmented,True,
s6-A-0041-sw0.50-half_life_2-plain,True,
s6-A-0041-sw0.50-half_life_2-domain_augmented,True,
s6-A-0041-sw0.50-half_life_4-plain,True,
s6-A-0041-sw0.50-half_life_4-domain_augmented,True,
s6-A-0041-sw0.50-half_life_6-plain,True,
s6-A-0041-sw0.50-half_life_6-domain_augmented,True,
s6-A-0041-ensemble-0.25,True,requires compatible top pair
s6-A-0041-ensemble-0.50,True,requires compatible top pair
s6-A-0041-ensemble-0.75,True,requires compatible top pair
s6-A-0042-sw0.00-all_history-plain,True,
s6-A-0042-sw0.00-all_history-domain_augmented,True,
s6-A-0042-sw0.00-five_year-plain,True,
s6-A-0042-sw0.00-five_year-domain_augmented,True,
s6-A-0042-sw0.00-half_life_2-plain,True,
s6-A-0042-sw0.00-half_life_2-domain_augmented,True,
s6-A-0042-sw0.00-half_life_4-plain,True,
s6-A-0042-sw0.00-half_life_4-domain_augmented,True,
s6-A-0042-sw0.00-half_life_6-plain,True,
s6-A-0042-sw0.00-half_life_6-domain_augmented,True,
s6-A-0042-sw0.10-all_history-plain,True,
s6-A-0042-sw0.10-all_history-domain_augmented,True,
s6-A-0042-sw0.10-five_year-plain,True,
s6-A-0042-sw0.10-five_year-domain_augmented,True,
s6-A-0042-sw0.10-half_life_2-plain,True,
s6-A-0042-sw0.10-half_life_2-domain_augmented,True,
s6-A-0042-sw0.10-half_life_4-plain,True,
s6-A-0042-sw0.10-half_life_4-domain_augmented,True,
s6-A-0042-sw0.10-half_life_6-plain,True,
s6-A-0042-sw0.10-half_life_6-domain_augmented,True,
s6-A-0042-sw0.25-all_history-plain,True,
s6-A-0042-sw0.25-all_history-domain_augmented,True,
s6-A-0042-sw0.25-five_year-plain,True,
s6-A-0042-sw0.25-five_year-domain_augmented,True,
s6-A-0042-sw0.25-half_life_2-plain,True,
s6-A-0042-sw0.25-half_life_2-domain_augmented,True,
s6-A-0042-sw0.25-half_life_4-plain,True,
s6-A-0042-sw0.25-half_life_4-domain_augmented,True,
s6-A-0042-sw0.25-half_life_6-plain,True,
s6-A-0042-sw0.25-half_life_6-domain_augmented,True,
s6-A-0042-sw0.50-all_history-plain,True,
s6-A-0042-sw0.50-all_history-domain_augmented,True,
s6-A-0042-sw0.50-five_year-plain,True,
s6-A-0042-sw0.50-five_year-domain_augmented,True,
s6-A-0042-sw0.50-half_life_2-plain,True,
s6-A-0042-sw0.50-half_life_2-domain_augmented,True,
s6-A-0042-sw0.50-half_life_4-plain,True,
s6-A-0042-sw0.50-half_life_4-domain_augmented,True,
s6-A-0042-sw0.50-half_life_6-plain,True,
s6-A-0042-sw0.50-half_life_6-domain_augmented,True,
s6-A-0042-ensemble-0.25,True,requires compatible top pair
s6-A-0042-ensemble-0.50,True,requires compatible top pair
s6-A-0042-ensemble-0.75,True,requires compatible top pair
s6-A-0043-sw0.00-all_history-plain,True,
s6-A-0043-sw0.00-all_history-domain_augmented,True,
s6-A-0043-sw0.00-five_year-plain,True,
s6-A-0043-sw0.00-five_year-domain_augmented,True,
s6-A-0043-sw0.00-half_life_2-plain,True,
s6-A-0043-sw0.00-half_life_2-domain_augmented,True,
s6-A-0043-sw0.00-half_life_4-plain,True,
s6-A-0043-sw0.00-half_life_4-domain_augmented,True,
s6-A-0043-sw0.00-half_life_6-plain,True,
s6-A-0043-sw0.00-half_life_6-domain_augmented,True,
s6-A-0043-sw0.10-all_history-plain,True,
s6-A-0043-sw0.10-all_history-domain_augmented,True,
s6-A-0043-sw0.10-five_year-plain,True,
s6-A-0043-sw0.10-five_year-domain_augmented,True,
s6-A-0043-sw0.10-half_life_2-plain,True,
s6-A-0043-sw0.10-half_life_2-domain_augmented,True,
s6-A-0043-sw0.10-half_life_4-plain,True,
s6-A-0043-sw0.10-half_life_4-domain_augmented,True,
s6-A-0043-sw0.10-half_life_6-plain,True,
s6-A-0043-sw0.10-half_life_6-domain_augmented,True,
s6-A-0043-sw0.25-all_history-plain,True,
s6-A-0043-sw0.25-all_history-domain_augmented,True,
s6-A-0043-sw0.25-five_year-plain,True,
s6-A-0043-sw0.25-five_year-domain_augmented,True,
s6-A-0043-sw0.25-half_life_2-plain,True,
s6-A-0043-sw0.25-half_life_2-domain_augmented,True,
s6-A-0043-sw0.25-half_life_4-plain,True,
s6-A-0043-sw0.25-half_life_4-domain_augmented,True,
s6-A-0043-sw0.25-half_life_6-plain,True,
s6-A-0043-sw0.25-half_life_6-domain_augmented,True,
s6-A-0043-sw0.50-all_history-plain,True,
s6-A-0043-sw0.50-all_history-domain_augmented,True,
s6-A-0043-sw0.50-five_year-plain,True,
s6-A-0043-sw0.50-five_year-domain_augmented,True,
s6-A-0043-sw0.50-half_life_2-plain,True,
s6-A-0043-sw0.50-half_life_2-domain_augmented,True,
s6-A-0043-sw0.50-half_life_4-plain,True,
s6-A-0043-sw0.50-half_life_4-domain_augmented,True,
s6-A-0043-sw0.50-half_life_6-plain,True,
s6-A-0043-sw0.50-half_life_6-domain_augmented,True,
s6-A-0043-ensemble-0.25,True,requires compatible top pair
s6-A-0043-ensemble-0.50,True,requires compatible top pair
s6-A-0043-ensemble-0.75,True,requires compatible top pair
s6-A-0044-sw0.00-all_history-plain,True,
s6-A-0044-sw0.00-all_history-domain_augmented,True,
s6-A-0044-sw0.00-five_year-plain,True,
s6-A-0044-sw0.00-five_year-domain_augmented,True,
s6-A-0044-sw0.00-half_life_2-plain,True,
s6-A-0044-sw0.00-half_life_2-domain_augmented,True,
s6-A-0044-sw0.00-half_life_4-plain,True,
s6-A-0044-sw0.00-half_life_4-domain_augmented,True,
s6-A-0044-sw0.00-half_life_6-plain,True,
s6-A-0044-sw0.00-half_life_6-domain_augmented,True,
s6-A-0044-sw0.10-all_history-plain,True,
s6-A-0044-sw0.10-all_history-domain_augmented,True,
s6-A-0044-sw0.10-five_year-plain,True,
s6-A-0044-sw0.10-five_year-domain_augmented,True,
s6-A-0044-sw0.10-half_life_2-plain,True,
s6-A-0044-sw0.10-half_life_2-domain_augmented,True,
s6-A-0044-sw0.10-half_life_4-plain,True,
s6-A-0044-sw0.10-half_life_4-domain_augmented,True,
s6-A-0044-sw0.10-half_life_6-plain,True,
s6-A-0044-sw0.10-half_life_6-domain_augmented,True,
s6-A-0044-sw0.25-all_history-plain,True,
s6-A-0044-sw0.25-all_history-domain_augmented,True,
s6-A-0044-sw0.25-five_year-plain,True,
s6-A-0044-sw0.25-five_year-domain_augmented,True,
s6-A-0044-sw0.25-half_life_2-plain,True,
s6-A-0044-sw0.25-half_life_2-domain_augmented,True,
s6-A-0044-sw0.25-half_life_4-plain,True,
s6-A-0044-sw0.25-half_life_4-domain_augmented,True,
s6-A-0044-sw0.25-half_life_6-plain,True,
s6-A-0044-sw0.25-half_life_6-domain_augmented,True,
s6-A-0044-sw0.50-all_history-plain,True,
s6-A-0044-sw0.50-all_history-domain_augmented,True,
s6-A-0044-sw0.50-five_year-plain,True,
s6-A-0044-sw0.50-five_year-domain_augmented,True,
s6-A-0044-sw0.50-half_life_2-plain,True,
s6-A-0044-sw0.50-half_life_2-domain_augmented,True,
s6-A-0044-sw0.50-half_life_4-plain,True,
s6-A-0044-sw0.50-half_life_4-domain_augmented,True,
s6-A-0044-sw0.50-half_life_6-plain,True,
s6-A-0044-sw0.50-half_life_6-domain_augmented,True,
s6-A-0044-ensemble-0.25,True,requires compatible top pair
s6-A-0044-ensemble-0.50,True,requires compatible top pair
s6-A-0044-ensemble-0.75,True,requires compatible top pair
s6-A-0045-sw0.00-all_history-plain,True,
s6-A-0045-sw0.00-all_history-domain_augmented,True,
s6-A-0045-sw0.00-five_year-plain,True,
s6-A-0045-sw0.00-five_year-domain_augmented,True,
s6-A-0045-sw0.00-half_life_2-plain,True,
s6-A-0045-sw0.00-half_life_2-domain_augmented,True,
s6-A-0045-sw0.00-half_life_4-plain,True,
s6-A-0045-sw0.00-half_life_4-domain_augmented,True,
s6-A-0045-sw0.00-half_life_6-plain,True,
s6-A-0045-sw0.00-half_life_6-domain_augmented,True,
s6-A-0045-sw0.10-all_history-plain,True,
s6-A-0045-sw0.10-all_history-domain_augmented,True,
s6-A-0045-sw0.10-five_year-plain,True,
s6-A-0045-sw0.10-five_year-domain_augmented,True,
s6-A-0045-sw0.10-half_life_2-plain,True,
s6-A-0045-sw0.10-half_life_2-domain_augmented,True,
s6-A-0045-sw0.10-half_life_4-plain,True,
s6-A-0045-sw0.10-half_life_4-domain_augmented,True,
s6-A-0045-sw0.10-half_life_6-plain,True,
s6-A-0045-sw0.10-half_life_6-domain_augmented,True,
s6-A-0045-sw0.25-all_history-plain,True,
s6-A-0045-sw0.25-all_history-domain_augmented,True,
s6-A-0045-sw0.25-five_year-plain,True,
s6-A-0045-sw0.25-five_year-domain_augmented,True,
s6-A-0045-sw0.25-half_life_2-plain,True,
s6-A-0045-sw0.25-half_life_2-domain_augmented,True,
s6-A-0045-sw0.25-half_life_4-plain,True,
s6-A-0045-sw0.25-half_life_4-domain_augmented,True,
s6-A-0045-sw0.25-half_life_6-plain,True,
s6-A-0045-sw0.25-half_life_6-domain_augmented,True,
s6-A-0045-sw0.50-all_history-plain,True,
s6-A-0045-sw0.50-all_history-domain_augmented,True,
s6-A-0045-sw0.50-five_year-plain,True,
s6-A-0045-sw0.50-five_year-domain_augmented,True,
s6-A-0045-sw0.50-half_life_2-plain,True,
s6-A-0045-sw0.50-half_life_2-domain_augmented,True,
s6-A-0045-sw0.50-half_life_4-plain,True,
s6-A-0045-sw0.50-half_life_4-domain_augmented,True,
s6-A-0045-sw0.50-half_life_6-plain,True,
s6-A-0045-sw0.50-half_life_6-domain_augmented,True,
s6-A-0045-ensemble-0.25,True,requires compatible top pair
s6-A-0045-ensemble-0.50,True,requires compatible top pair
s6-A-0045-ensemble-0.75,True,requires compatible top pair
s6-A-0046-sw0.00-all_history-plain,True,
s6-A-0046-sw0.00-all_history-domain_augmented,True,
s6-A-0046-sw0.00-five_year-plain,True,
s6-A-0046-sw0.00-five_year-domain_augmented,True,
s6-A-0046-sw0.00-half_life_2-plain,True,
s6-A-0046-sw0.00-half_life_2-domain_augmented,True,
s6-A-0046-sw0.00-half_life_4-plain,True,
s6-A-0046-sw0.00-half_life_4-domain_augmented,True,
s6-A-0046-sw0.00-half_life_6-plain,True,
s6-A-0046-sw0.00-half_life_6-domain_augmented,True,
s6-A-0046-sw0.10-all_history-plain,True,
s6-A-0046-sw0.10-all_history-domain_augmented,True,
s6-A-0046-sw0.10-five_year-plain,True,
s6-A-0046-sw0.10-five_year-domain_augmented,True,
s6-A-0046-sw0.10-half_life_2-plain,True,
s6-A-0046-sw0.10-half_life_2-domain_augmented,True,
s6-A-0046-sw0.10-half_life_4-plain,True,
s6-A-0046-sw0.10-half_life_4-domain_augmented,True,
s6-A-0046-sw0.10-half_life_6-plain,True,
s6-A-0046-sw0.10-half_life_6-domain_augmented,True,
s6-A-0046-sw0.25-all_history-plain,True,
s6-A-0046-sw0.25-all_history-domain_augmented,True,
s6-A-0046-sw0.25-five_year-plain,True,
s6-A-0046-sw0.25-five_year-domain_augmented,True,
s6-A-0046-sw0.25-half_life_2-plain,True,
s6-A-0046-sw0.25-half_life_2-domain_augmented,True,
s6-A-0046-sw0.25-half_life_4-plain,True,
s6-A-0046-sw0.25-half_life_4-domain_augmented,True,
s6-A-0046-sw0.25-half_life_6-plain,True,
s6-A-0046-sw0.25-half_life_6-domain_augmented,True,
s6-A-0046-sw0.50-all_history-plain,True,
s6-A-0046-sw0.50-all_history-domain_augmented,True,
s6-A-0046-sw0.50-five_year-plain,True,
s6-A-0046-sw0.50-five_year-domain_augmented,True,
s6-A-0046-sw0.50-half_life_2-plain,True,
s6-A-0046-sw0.50-half_life_2-domain_augmented,True,
s6-A-0046-sw0.50-half_life_4-plain,True,
s6-A-0046-sw0.50-half_life_4-domain_augmented,True,
s6-A-0046-sw0.50-half_life_6-plain,True,
s6-A-0046-sw0.50-half_life_6-domain_augmented,True,
s6-A-0046-ensemble-0.25,True,requires compatible top pair
s6-A-0046-ensemble-0.50,True,requires compatible top pair
s6-A-0046-ensemble-0.75,True,requires compatible top pair
s6-A-0047-sw0.00-all_history-plain,True,
s6-A-0047-sw0.00-all_history-domain_augmented,True,
s6-A-0047-sw0.00-five_year-plain,True,
s6-A-0047-sw0.00-five_year-domain_augmented,True,
s6-A-0047-sw0.00-half_life_2-plain,True,
s6-A-0047-sw0.00-half_life_2-domain_augmented,True,
s6-A-0047-sw0.00-half_life_4-plain,True,
s6-A-0047-sw0.00-half_life_4-domain_augmented,True,
s6-A-0047-sw0.00-half_life_6-plain,True,
s6-A-0047-sw0.00-half_life_6-domain_augmented,True,
s6-A-0047-sw0.10-all_history-plain,True,
s6-A-0047-sw0.10-all_history-domain_augmented,True,
s6-A-0047-sw0.10-five_year-plain,True,
s6-A-0047-sw0.10-five_year-domain_augmented,True,
s6-A-0047-sw0.10-half_life_2-plain,True,
s6-A-0047-sw0.10-half_life_2-domain_augmented,True,
s6-A-0047-sw0.10-half_life_4-plain,True,
s6-A-0047-sw0.10-half_life_4-domain_augmented,True,
s6-A-0047-sw0.10-half_life_6-plain,True,
s6-A-0047-sw0.10-half_life_6-domain_augmented,True,
s6-A-0047-sw0.25-all_history-plain,True,
s6-A-0047-sw0.25-all_history-domain_augmented,True,
s6-A-0047-sw0.25-five_year-plain,True,
s6-A-0047-sw0.25-five_year-domain_augmented,True,
s6-A-0047-sw0.25-half_life_2-plain,True,
s6-A-0047-sw0.25-half_life_2-domain_augmented,True,
s6-A-0047-sw0.25-half_life_4-plain,True,
s6-A-0047-sw0.25-half_life_4-domain_augmented,True,
s6-A-0047-sw0.25-half_life_6-plain,True,
s6-A-0047-sw0.25-half_life_6-domain_augmented,True,
s6-A-0047-sw0.50-all_history-plain,True,
s6-A-0047-sw0.50-all_history-domain_augmented,True,
s6-A-0047-sw0.50-five_year-plain,True,
s6-A-0047-sw0.50-five_year-domain_augmented,True,
s6-A-0047-sw0.50-half_life_2-plain,True,
s6-A-0047-sw0.50-half_life_2-domain_augmented,True,
s6-A-0047-sw0.50-half_life_4-plain,True,
s6-A-0047-sw0.50-half_life_4-domain_augmented,True,
s6-A-0047-sw0.50-half_life_6-plain,True,
s6-A-0047-sw0.50-half_life_6-domain_augmented,True,
s6-A-0047-ensemble-0.25,True,requires compatible top pair
s6-A-0047-ensemble-0.50,True,requires compatible top pair
s6-A-0047-ensemble-0.75,True,requires compatible top pair
s6-A-0048-sw0.00-all_history-plain,True,
s6-A-0048-sw0.00-all_history-domain_augmented,True,
s6-A-0048-sw0.00-five_year-plain,True,
s6-A-0048-sw0.00-five_year-domain_augmented,True,
s6-A-0048-sw0.00-half_life_2-plain,True,
s6-A-0048-sw0.00-half_life_2-domain_augmented,True,
s6-A-0048-sw0.00-half_life_4-plain,True,
s6-A-0048-sw0.00-half_life_4-domain_augmented,True,
s6-A-0048-sw0.00-half_life_6-plain,True,
s6-A-0048-sw0.00-half_life_6-domain_augmented,True,
s6-A-0048-sw0.10-all_history-plain,True,
s6-A-0048-sw0.10-all_history-domain_augmented,True,
s6-A-0048-sw0.10-five_year-plain,True,
s6-A-0048-sw0.10-five_year-domain_augmented,True,
s6-A-0048-sw0.10-half_life_2-plain,True,
s6-A-0048-sw0.10-half_life_2-domain_augmented,True,
s6-A-0048-sw0.10-half_life_4-plain,True,
s6-A-0048-sw0.10-half_life_4-domain_augmented,True,
s6-A-0048-sw0.10-half_life_6-plain,True,
s6-A-0048-sw0.10-half_life_6-domain_augmented,True,
s6-A-0048-sw0.25-all_history-plain,True,
s6-A-0048-sw0.25-all_history-domain_augmented,True,
s6-A-0048-sw0.25-five_year-plain,True,
s6-A-0048-sw0.25-five_year-domain_augmented,True,
s6-A-0048-sw0.25-half_life_2-plain,True,
s6-A-0048-sw0.25-half_life_2-domain_augmented,True,
s6-A-0048-sw0.25-half_life_4-plain,True,
s6-A-0048-sw0.25-half_life_4-domain_augmented,True,
s6-A-0048-sw0.25-half_life_6-plain,True,
s6-A-0048-sw0.25-half_life_6-domain_augmented,True,
s6-A-0048-sw0.50-all_history-plain,True,
s6-A-0048-sw0.50-all_history-domain_augmented,True,
s6-A-0048-sw0.50-five_year-plain,True,
s6-A-0048-sw0.50-five_year-domain_augmented,True,
s6-A-0048-sw0.50-half_life_2-plain,True,
s6-A-0048-sw0.50-half_life_2-domain_augmented,True,
s6-A-0048-sw0.50-half_life_4-plain,True,
s6-A-0048-sw0.50-half_life_4-domain_augmented,True,
s6-A-0048-sw0.50-half_life_6-plain,True,
s6-A-0048-sw0.50-half_life_6-domain_augmented,True,
s6-A-0048-ensemble-0.25,True,requires compatible top pair
s6-A-0048-ensemble-0.50,True,requires compatible top pair
s6-A-0048-ensemble-0.75,True,requires compatible top pair
s6-A-0049-sw0.00-all_history-plain,True,
s6-A-0049-sw0.00-all_history-domain_augmented,True,
s6-A-0049-sw0.00-five_year-plain,True,
s6-A-0049-sw0.00-five_year-domain_augmented,True,
s6-A-0049-sw0.00-half_life_2-plain,True,
s6-A-0049-sw0.00-half_life_2-domain_augmented,True,
s6-A-0049-sw0.00-half_life_4-plain,True,
s6-A-0049-sw0.00-half_life_4-domain_augmented,True,
s6-A-0049-sw0.00-half_life_6-plain,True,
s6-A-0049-sw0.00-half_life_6-domain_augmented,True,
s6-A-0049-sw0.10-all_history-plain,True,
s6-A-0049-sw0.10-all_history-domain_augmented,True,
s6-A-0049-sw0.10-five_year-plain,True,
s6-A-0049-sw0.10-five_year-domain_augmented,True,
s6-A-0049-sw0.10-half_life_2-plain,True,
s6-A-0049-sw0.10-half_life_2-domain_augmented,True,
s6-A-0049-sw0.10-half_life_4-plain,True,
